"","name","address","rating","lon","lat","subway","subway_dist","busstop","busstop_dist","href"
"1582","Магнит","Ленинский просп., 118, корп. 1, Санкт-Петербург, Россия • корпус 1, литера А, нежилые, помещение № 1-Н, 3-Н",4.1,"30.249578","59.852462","Ленинский проспект",NA,"Соломахинский проезд",200,"https://yandex.ru/maps/org/magnit/104437665760/"
"1583","Магнит","просп. Металлистов, 110, Санкт-Петербург, Россия • лит.А, помещение 2Н",3.9,"30.402386","59.970229","Выборгская",NA,"Проспект Металлистов, 77 / Проспект Металлистов, 110",62,"https://yandex.ru/maps/org/magnit/1643004822/"
"1584","Магнит","Народная ул., 15, Санкт-Петербург, Россия • корпус д",4.1,"30.463376","59.879882","Ломоносовская",NA,"Народная улица, 8",140,"https://yandex.ru/maps/org/magnit/1168253253/"
"1585","Магнит","просп. Науки, 55, Санкт-Петербург, Россия • лит.А, помещение 4Н",3.9,"30.418049","60.007413","Академическая",NA,"Проспект Науки, 30",200,"https://yandex.ru/maps/org/magnit/1650231878/"
"1586","Магнит","ул. Фёдора Абрамова, 17, посёлок Парголово, Россия • лит. А, (ч.п. №№1-19,22-39), помещение 1-Н",3.9,"30.343659","60.077361","Парнас",NA,"Улица Николая Рубцова",130,"https://yandex.ru/maps/org/magnit/72264373480/"
"1587","Магнит","Алтайская ул., 16, Санкт-Петербург, Россия • литер А",4,"30.327228","59.849684","Московская",310,"Алтайская улица",160,"https://yandex.ru/maps/org/magnit/1138434464/"
"1588","Магнит","ул. Дудко, 18, Санкт-Петербург, Россия • лит. А",3.8,"30.430418","59.885721","Ломоносовская",NA,"Улица Дудко",120,"https://yandex.ru/maps/org/magnit/1630766173/"
"1589","Магнит","просп. Ветеранов, 87, Санкт-Петербург, Россия • лит. А, помещение 37Н, 38Н, 40Н",4,"30.218394","59.834205","Проспект Ветеранов",NA,"Улица Солдата Корзуна",24,"https://yandex.ru/maps/org/magnit/156099812736/"
"1590","Магнит","просп. Металлистов, 89, Санкт-Петербург, Россия • лит.А, помещение 5Н, комната 1-5,7-21",4.1,"30.400003","59.971399","Выборгская",NA,"Проспект Металлистов, 77 / Проспект Металлистов, 110",180,"https://yandex.ru/maps/org/magnit/1834411710/"
"1591","Магнит","Софийская ул., 28, Санкт-Петербург, Россия • лит. А, помещение 9Н",3.8,"30.403258","59.875187","Международная",NA,"Софийская улица, 43 / Софийская улица, 41",320,"https://yandex.ru/maps/org/magnit/222227355844/"
"1592","Магнит","Оборонная ул., 14, Мурино, Россия • помещения №№ 1-7,22",3.6,"30.463646","60.044661","Девяткино",NA,"Универсам",98,"https://yandex.ru/maps/org/magnit/85929409164/"
"1593","Магнит","Пулковское ш., 14В, Санкт-Петербург, Россия",4.2,"30.327681","59.831453","Звёздная",NA,"Среднерогатская улица",380,"https://yandex.ru/maps/org/magnit/201356915963/"
"1594","Магнит","просп. Славы, 12, корп. 1, Санкт-Петербург, Россия • корпус 1, Литера А",4,"30.376826","59.856219","Проспект Славы",NA,"Будапештская улица",170,"https://yandex.ru/maps/org/magnit/29336705048/"
"1595","Магнит","просп. Славы, 43, Санкт-Петербург, Россия • лит.А, помещение 3Н, этаж 1",4.1,"30.3891","59.857738","Проспект Славы",250,"Станция метро Проспект Славы",290,"https://yandex.ru/maps/org/magnit/132440207104/"
"1596","Магнит","Пискарёвский просп., 16, Санкт-Петербург, Россия • лит. А, помещение 3Н",3.7,"30.409713","59.96775","Выборгская",4000,"Проспект Металлистов / Пискарёвский проспект",110,"https://yandex.ru/maps/org/magnit/1629413586/"
"1597","Магнит","Московское ш., 244, посёлок Шушары, Россия • стр.1",4.2,"30.471557","59.760826","Ленсоветовский",400,"Ленсоветовский",400,"https://yandex.ru/maps/org/magnit/154228407339/"
"1598","Магнит","Заречная ул., 45, корп. 1, посёлок Парголово, Россия • корпус 1, строение 1, нежилые №46-Н, помещение №45-Н",4.1,"30.352115","60.082857","Парнас",NA,"Заречная улица, 45",270,"https://yandex.ru/maps/org/magnit/180639637704/"
"1599","Магнит","просп. Тореза, 39, корп. 1, Санкт-Петербург, Россия • корпус 1, лит.А",3.7,"30.350057","60.009647","Политехническая",NA,"Светлановский проспект",150,"https://yandex.ru/maps/org/magnit/1196759701/"
"1600","Магнит","Пражская ул., 15, Кудрово, Россия • помещение 4-Н",4.1,"30.522133","59.905823","Улица Дыбенко",NA,"Пражская улица, 14",160,"https://yandex.ru/maps/org/magnit/84132827327/"
"1601","Магнит","ул. Бабушкина, 105, корп. 1, Санкт-Петербург, Россия • корп. 1, лит. И, помещение 1-Н,3-Н",3.9,"30.451119","59.867737","Ломоносовская",NA,"Леснозаводская улица",99,"https://yandex.ru/maps/org/magnit/127850260088/"
"1602","Магнит","ул. Советов, 55В, городской посёлок Токсово, Россия",4.1,"30.541706","60.16463","Токсово – Магазин Шапито",74,"Токсово – Магазин Шапито",74,"https://yandex.ru/maps/org/magnit/208501792732/"
"1603","Магнит","ул. Васи Алексеева, 21, Санкт-Петербург, Россия • помещение 4Н",3.9,"30.274528","59.876955","Кировский завод",840,"Автовская улица",12,"https://yandex.ru/maps/org/magnit/1826863549/"
"1604","Магнит","ул. Первого Мая, 87, посёлок Парголово, Россия",4.1,"30.236208","60.075016","Улица 1-го Мая, 89",130,"Улица 1-го Мая, 89",130,"https://yandex.ru/maps/org/magnit/1670603986/"
"1605","Магнит","Петергофское ш., 45, Санкт-Петербург, Россия • помещение 180Н",3.9,"30.150956","59.849538","Улица Адмирала Трибуца",280,"Улица Адмирала Трибуца",280,"https://yandex.ru/maps/org/magnit/38858815191/"
"1606","Магнит","просп. Тореза, 30, Санкт-Петербург, Россия • литера З, помещение 7-Н, 8-Н,9-Н,10-Н",4,"30.357566","60.003277","Площадь Мужества",810,"Проспект Тореза, 21",240,"https://yandex.ru/maps/org/magnit/19783809899/"
"1607","Магнит","ул. Валерия Гаврилина, 13, корп. 1, посёлок Парголово, Россия • корпус 1, строение 1",4,"30.335382","60.079346","Парнас",NA,"Заречная улица",190,"https://yandex.ru/maps/org/magnit/104669996756/"
"1608","Магнит","просп. Пятилеток, 14, корп. 1, Санкт-Петербург, Россия",3.9,"30.453321","59.92348","Проспект Большевиков",990,"Улица Джона Рида",170,"https://yandex.ru/maps/org/magnit/1172079469/"
"1609","Магнит","ул. Ларина, 4А, Сертолово, Россия • корпус Б",4,"30.209561","60.14287","Улица Молодцова",330,"Улица Молодцова",330,"https://yandex.ru/maps/org/magnit/44080088901/"
"1610","Магнит","Константиновская ул., 134, Всеволожск, Россия",3.8,"30.647859","60.015052","Платформа Всеволожская",110,"Платформа Всеволожская",110,"https://yandex.ru/maps/org/magnit/99963970551/"
